timestamp,temperature,humidity,pressure,anomaly,anomaly_type,if_anomaly,if_score,rule_missing_temperature,rule_temp_frozen,rule_temp_drift,rule_anomaly,rule_anomaly_type,final_anomaly,final_anomaly_type
2024-02-26 15:00:00,14.4,59,1018.5,0,normal,0,0.08934098243351862,0,0,0,0,normal,0,normal
2024-02-26 16:00:00,13.2,68,1018.7,0,normal,0,0.0886492232856318,0,0,0,0,normal,0,normal
2024-02-26 17:00:00,14.0,67,1018.7,0,normal,0,0.09118746697139501,0,0,0,0,normal,0,normal
2024-02-26 18:00:00,15.0,60,1019.2,0,normal,0,0.07429578415594407,0,0,0,0,normal,0,normal
2024-02-26 19:00:00,14.5,57,1018.9,0,normal,0,0.07916100639975959,0,0,0,0,normal,0,normal
2024-02-26 20:00:00,15.1,49,1018.6,0,normal,0,0.058821863988906986,0,0,0,0,normal,0,normal
2024-02-26 21:00:00,15.1,46,1017.7,0,normal,0,0.05080866503972903,0,0,0,0,normal,0,normal
2024-02-26 22:00:00,14.3,50,1017.6,0,normal,0,0.06139067816654559,0,0,0,0,normal,0,normal
2024-02-26 23:00:00,13.3,49,1017.3,0,normal,0,0.05078356255001515,0,0,0,0,normal,0,normal
2024-02-27 00:00:00,13.3,48,1018.0,0,normal,0,0.049919070457973,0,0,0,0,normal,0,normal
2024-02-27 01:00:00,12.7,47,1018.5,0,normal,0,0.05500521728313568,0,0,0,0,normal,0,normal
2024-02-27 02:00:00,12.6,51,1019.3,0,normal,0,0.056478944030071365,0,0,0,0,normal,0,normal
2024-02-27 03:00:00,15.6,57,1020.1,0,normal,0,0.05603938112073692,0,0,0,0,normal,0,normal
2024-02-27 04:00:00,14.8,52,1020.5,0,normal,0,0.07275298949766262,0,0,0,0,normal,0,normal
2024-02-27 05:00:00,16.9,43,1020.9,0,normal,0,0.06420124350837603,0,0,0,0,normal,0,normal
2024-02-27 06:00:00,18.2,52,1021.1,0,normal,0,0.05751433296010916,0,0,0,0,normal,0,normal
2024-02-27 07:00:00,18.2,45,1020.7,0,normal,0,0.07073164453477299,0,0,0,0,normal,0,normal
2024-02-27 08:00:00,19.4,45,1019.9,0,normal,0,0.08228924627583228,0,0,0,0,normal,0,normal
2024-02-27 09:00:00,21.6,45,1018.4,0,normal,0,0.07377888450554898,0,0,0,0,normal,0,normal
2024-02-27 10:00:00,21.0,41,1017.0,0,normal,0,0.08463313621659713,0,0,0,0,normal,0,normal
2024-02-27 11:00:00,20.3,45,1016.5,0,normal,0,0.09840899141189535,0,0,0,0,normal,0,normal
2024-02-27 12:00:00,19.4,50,1016.6,0,normal,0,0.10696190722261811,0,0,0,0,normal,0,normal
2024-02-27 13:00:00,17.5,56,1016.8,0,normal,0,0.10450388952773981,0,0,0,0,normal,0,normal
2024-02-27 14:00:00,15.6,65,1017.5,0,normal,0,0.10072663639786922,0,0,0,0,normal,0,normal
2024-02-27 15:00:00,14.4,71,1018.0,0,normal,0,0.10764670940341015,0,0,0,0,normal,0,normal
2024-02-27 16:00:00,13.2,77,1018.3,0,normal,0,0.10401395661037094,0,0,0,0,normal,0,normal
2024-02-27 17:00:00,12.4,80,1018.6,0,normal,0,0.11002211562804842,0,0,0,0,normal,0,normal
2024-02-27 18:00:00,12.1,81,1018.7,0,normal,0,0.10780035654894654,0,0,0,0,normal,0,normal
2024-02-27 19:00:00,11.8,81,1018.5,0,normal,0,0.10539498320415841,0,0,0,0,normal,0,normal
2024-02-27 20:00:00,10.9,85,1018.3,0,normal,0,0.1069702863481809,0,0,0,0,normal,0,normal
2024-02-27 21:00:00,10.0,89,1018.0,0,normal,0,0.1011527193208262,0,0,0,0,normal,0,normal
2024-02-27 22:00:00,9.5,90,1017.4,0,normal,0,0.1040927901276616,0,0,0,0,normal,0,normal
2024-02-27 23:00:00,9.3,91,1016.9,0,normal,0,0.0967940345337957,0,0,0,0,normal,0,normal
2024-02-28 00:00:00,8.8,89,1016.6,0,normal,0,0.09611533562417068,0,0,0,0,normal,0,normal
2024-02-28 01:00:00,8.4,90,1017.0,0,normal,0,0.1085595028167658,0,0,0,0,normal,0,normal
2024-02-28 02:00:00,9.0,88,1017.1,0,normal,0,0.10253116086349812,0,0,0,0,normal,0,normal
2024-02-28 03:00:00,15.0,68,1018.0,0,normal,0,0.060168651176183585,0,0,0,0,normal,0,normal
2024-02-28 04:00:00,15.3,65,1018.3,0,normal,0,0.09690246578449724,0,0,0,0,normal,0,normal
2024-02-28 05:00:00,18.1,52,1018.4,0,normal,0,0.09304754152609418,0,0,0,0,normal,0,normal
2024-02-28 06:00:00,21.2,44,1017.8,0,normal,0,0.09452129048135388,0,0,0,0,normal,0,normal
2024-02-28 07:00:00,21.6,36,1017.2,0,normal,0,0.09585463406591216,0,0,0,0,normal,0,normal
2024-02-28 08:00:00,22.3,35,1016.2,0,normal,0,0.09737432784244532,0,0,0,0,normal,0,normal
2024-02-28 09:00:00,23.2,41,1015.0,0,normal,0,0.09761376987006526,0,0,0,0,normal,0,normal
2024-02-28 10:00:00,22.7,35,1014.5,0,normal,0,0.09827056447113441,0,0,0,0,normal,0,normal
2024-02-28 11:00:00,22.1,36,1014.1,0,normal,0,0.0977791554555606,0,0,0,0,normal,0,normal
2024-02-28 12:00:00,21.6,47,1013.7,0,normal,0,0.09656618539028966,0,0,0,0,normal,0,normal
2024-02-28 13:00:00,17.7,50,1014.5,0,normal,0,0.09258818279434139,0,0,0,0,normal,0,normal
2024-02-28 14:00:00,16.2,57,1015.0,0,normal,0,0.10325656040028341,0,0,0,0,normal,0,normal
2024-02-28 15:00:00,14.7,68,1015.7,0,normal,0,0.10430207761372945,0,0,0,0,normal,0,normal
2024-02-28 16:00:00,13.3,75,1015.8,0,normal,0,0.102720188581157,0,0,0,0,normal,0,normal
2024-02-28 17:00:00,12.4,79,1015.9,0,normal,0,0.11213272764442717,0,0,0,0,normal,0,normal
2024-02-28 18:00:00,11.9,81,1015.7,0,normal,0,0.11463226480276273,0,0,0,0,normal,0,normal
2024-02-28 19:00:00,11.4,83,1015.5,0,normal,0,0.11760209371276892,0,0,0,0,normal,0,normal
2024-02-28 20:00:00,10.6,86,1015.4,0,normal,0,0.11456822621704305,0,0,0,0,normal,0,normal
2024-02-28 21:00:00,10.4,87,1014.9,0,normal,0,0.11410914023544039,0,0,0,0,normal,0,normal
2024-02-28 22:00:00,10.5,86,1014.4,0,normal,0,0.10619252406351298,0,0,0,0,normal,0,normal
2024-02-28 23:00:00,9.8,89,1013.6,0,normal,0,0.09188308311490051,0,0,0,0,normal,0,normal
2024-02-29 00:00:00,9.2,90,1013.4,0,normal,0,0.10037606943297961,0,0,0,0,normal,0,normal
2024-02-29 01:00:00,9.1,90,1013.7,0,normal,0,0.10909685960327103,0,0,0,0,normal,0,normal
2024-02-29 02:00:00,9.9,88,1014.1,0,normal,0,0.10799405815136409,0,0,0,0,normal,0,normal
2024-02-29 03:00:00,16.0,73,1015.2,0,normal,0,0.07022843325117906,0,0,0,0,normal,0,normal
2024-02-29 04:00:00,16.7,62,1015.6,0,normal,0,0.0980354673315138,0,0,0,0,normal,0,normal
2024-02-29 05:00:00,19.6,51,1015.9,0,normal,0,0.10444283072792931,0,0,0,0,normal,0,normal
2024-02-29 06:00:00,21.9,43,1016.1,0,normal,0,0.102091159917238,0,0,0,0,normal,0,normal
2024-02-29 07:00:00,23.4,37,1015.9,0,normal,0,0.09815735480553106,0,0,0,0,normal,0,normal
2024-02-29 08:00:00,24.3,34,1015.2,0,normal,0,0.10317195585891853,0,0,0,0,normal,0,normal
2024-02-29 09:00:00,26.0,36,1014.3,0,normal,0,0.0997070965804357,0,0,0,0,normal,0,normal
2024-02-29 10:00:00,24.5,32,1014.0,0,normal,0,0.09540703496097264,0,0,0,0,normal,0,normal
2024-02-29 11:00:00,23.9,33,1013.9,0,normal,0,0.09416310419371521,0,0,0,0,normal,0,normal
2024-02-29 12:00:00,24.0,45,1014.0,0,normal,0,0.08525306370349411,0,0,0,0,normal,0,normal
2024-02-29 13:00:00,19.9,49,1014.5,0,normal,0,0.09276020941104146,0,0,0,0,normal,0,normal
2024-02-29 14:00:00,19.9,50,1015.2,0,normal,0,0.10041473753916225,0,0,0,0,normal,0,normal
2024-02-29 15:00:00,19.4,54,1015.6,0,normal,0,0.10272547987733216,0,0,0,0,normal,0,normal
2024-02-29 16:00:00,18.2,60,1015.4,0,normal,0,0.09736902725296459,0,0,0,0,normal,0,normal
2024-02-29 17:00:00,16.4,71,1015.7,0,normal,0,0.09408596358279747,0,0,0,0,normal,0,normal
2024-02-29 18:00:00,14.1,82,1015.5,0,normal,0,0.0834536026477426,0,0,0,0,normal,0,normal
2024-02-29 19:00:00,14.4,82,1015.6,0,normal,0,0.11189333925173728,0,0,0,0,normal,0,normal
2024-02-29 20:00:00,14.2,84,1015.3,0,normal,0,0.11320575529107857,0,0,0,0,normal,0,normal
2024-02-29 21:00:00,15.2,80,1015.1,0,normal,0,0.10609478589984433,0,0,0,0,normal,0,normal
2024-02-29 22:00:00,14.8,85,1014.3,0,normal,0,0.10611057962193049,0,0,0,0,normal,0,normal
2024-02-29 23:00:00,15.4,80,1013.3,0,normal,0,0.08033873082816567,0,0,0,0,normal,0,normal
2024-03-01 00:00:00,14.8,80,1014.0,0,normal,0,0.09720276988710891,0,0,0,0,normal,0,normal
2024-03-01 01:00:00,14.2,83,1014.5,0,normal,0,0.10333480955029872,0,0,0,0,normal,0,normal
2024-03-01 02:00:00,14.4,82,1015.5,0,normal,0,0.10550344609946494,0,0,0,0,normal,0,normal
2024-03-01 03:00:00,18.0,67,1016.7,0,normal,0,0.08602860131588136,0,0,0,0,normal,0,normal
2024-03-01 04:00:00,16.6,77,1017.9,0,normal,0,0.0783499839252832,0,0,0,0,normal,0,normal
2024-03-01 05:00:00,17.3,74,1018.1,0,normal,0,0.09769649386887164,0,0,0,0,normal,0,normal
2024-03-01 06:00:00,18.0,67,1018.1,0,normal,0,0.09229386234411713,0,0,0,0,normal,0,normal
2024-03-01 07:00:00,17.8,68,1017.4,0,normal,0,0.09065067929904935,0,0,0,0,normal,0,normal
2024-03-01 08:00:00,18.5,68,1015.8,0,normal,0,0.08573628594041172,0,0,0,0,normal,0,normal
2024-03-01 09:00:00,24.8,48,1012.3,0,normal,0,0.024517010474113143,0,0,0,0,normal,0,normal
2024-03-01 10:00:00,21.5,55,1012.7,0,normal,0,0.09469968832859083,0,0,0,0,normal,0,normal
2024-03-01 11:00:00,21.6,54,1011.5,0,normal,0,0.10264308708800646,0,0,0,0,normal,0,normal
2024-03-01 12:00:00,22.4,66,1010.4,0,normal,0,0.10194438646675658,0,0,0,0,normal,0,normal
2024-03-01 13:00:00,18.7,67,1012.7,0,normal,0,0.09025508980600255,0,0,0,0,normal,0,normal
2024-03-01 14:00:00,18.1,75,1013.5,0,normal,0,0.09848690815220346,0,0,0,0,normal,0,normal
2024-03-01 15:00:00,17.6,80,1012.3,0,normal,0,0.10270324756691346,0,0,0,0,normal,0,normal
2024-03-01 16:00:00,17.3,82,1012.7,0,normal,0,0.11258622427879306,0,0,0,0,normal,0,normal
2024-03-01 17:00:00,16.4,89,1013.3,0,normal,0,0.10481319712441495,0,0,0,0,normal,0,normal
2024-03-01 18:00:00,16.6,86,1011.8,0,normal,0,0.084380412240949,0,0,0,0,normal,0,normal
2024-03-01 19:00:00,17.2,78,1010.9,0,normal,0,0.08328485602266505,0,0,0,0,normal,0,normal
2024-03-01 20:00:00,17.6,67,1010.3,0,normal,0,0.08005421365172777,0,0,0,0,normal,0,normal
2024-03-01 21:00:00,17.7,65,1009.6,0,normal,0,0.09185839566396542,0,0,0,0,normal,0,normal
2024-03-01 22:00:00,17.4,69,1010.1,0,normal,0,0.09707255480448557,0,0,0,0,normal,0,normal
2024-03-01 23:00:00,17.4,70,1009.1,0,normal,0,0.08406919708740451,0,0,0,0,normal,0,normal
2024-03-02 00:00:00,16.5,76,1009.9,0,normal,0,0.09026115145029007,0,0,0,0,normal,0,normal
2024-03-02 01:00:00,16.9,74,1010.0,0,normal,0,0.10636833520674532,0,0,0,0,normal,0,normal
2024-03-02 02:00:00,16.7,77,1010.3,0,normal,0,0.10767360216001282,0,0,0,0,normal,0,normal
2024-03-02 03:00:00,18.4,76,1011.7,0,normal,0,0.10035158073743827,0,0,0,0,normal,0,normal
2024-03-02 04:00:00,19.6,66,1011.2,0,normal,0,0.10542414332794414,0,0,0,0,normal,0,normal
2024-03-02 05:00:00,21.8,56,1011.2,0,normal,0,0.11072032498809609,0,0,0,0,normal,0,normal
2024-03-02 06:00:00,20.8,71,1011.3,0,normal,0,0.09167210150700322,0,0,0,0,normal,0,normal
2024-03-02 07:00:00,18.7,77,1009.4,0,normal,0,0.08166923837688123,0,0,0,0,normal,0,normal
2024-03-02 08:00:00,17.2,88,1008.7,0,normal,0,0.07450082263448682,0,0,0,0,normal,0,normal
2024-03-02 09:00:00,18.1,86,1007.1,0,normal,0,0.07452891648156612,0,0,0,0,normal,0,normal
2024-03-02 10:00:00,17.9,84,1006.6,0,normal,0,0.07886610984982162,0,0,0,0,normal,0,normal
2024-03-02 11:00:00,17.6,84,1007.0,0,normal,0,0.08410425283603962,0,0,0,0,normal,0,normal
2024-03-02 12:00:00,19.4,88,1005.2,0,normal,0,0.06494548428981683,0,0,0,0,normal,0,normal
2024-03-02 13:00:00,16.7,88,1007.0,0,normal,0,0.062173410520392935,0,0,0,0,normal,0,normal
2024-03-02 14:00:00,16.2,89,1007.5,0,normal,0,0.07634145520596208,0,0,0,0,normal,0,normal
2024-03-02 15:00:00,15.8,91,1008.2,0,normal,0,0.09461706971762329,0,0,0,0,normal,0,normal
2024-03-02 16:00:00,15.7,88,1008.4,0,normal,0,0.09212237491292763,0,0,0,0,normal,0,normal
2024-03-02 17:00:00,15.2,91,1009.3,0,normal,0,0.09273012238230444,0,0,0,0,normal,0,normal
2024-03-02 18:00:00,15.5,93,1010.1,0,normal,0,0.08957178330613019,0,0,0,0,normal,0,normal
2024-03-02 19:00:00,15.4,92,1010.7,0,normal,0,0.09618697718787989,0,0,0,0,normal,0,normal
2024-03-02 20:00:00,14.7,94,1010.6,0,normal,0,0.10579284023070507,0,0,0,0,normal,0,normal
2024-03-02 21:00:00,14.1,96,1010.5,0,normal,0,0.10285425780683755,0,0,0,0,normal,0,normal
2024-03-02 22:00:00,13.4,98,1010.3,0,normal,0,0.09657702808269908,0,0,0,0,normal,0,normal
2024-03-02 23:00:00,13.5,99,1010.4,0,normal,0,0.07962186500926938,0,0,0,0,normal,0,normal
2024-03-03 00:00:00,13.8,100,1010.7,0,normal,0,0.07385315282232113,0,0,0,0,normal,0,normal
2024-03-03 01:00:00,13.5,99,1010.9,0,normal,0,0.08117453863017188,0,0,0,0,normal,0,normal
2024-03-03 02:00:00,13.1,97,1011.8,0,normal,0,0.0812843694572517,0,0,0,0,normal,0,normal
2024-03-03 03:00:00,13.0,60,1013.0,0,normal,0,0.0011664250653834474,0,0,0,0,normal,0,normal
2024-03-03 04:00:00,15.7,76,1012.8,0,normal,0,0.060067158457956626,0,0,0,0,normal,0,normal
2024-03-03 05:00:00,17.3,66,1013.0,0,normal,0,0.09685626753782844,0,0,0,0,normal,0,normal
2024-03-03 06:00:00,18.0,46,1013.3,0,normal,0,0.07616808953606602,0,0,0,0,normal,0,normal
2024-03-03 07:00:00,19.1,37,1012.6,0,normal,0,0.07892843034038372,0,0,0,0,normal,0,normal
2024-03-03 08:00:00,19.5,28,1012.0,0,normal,0,0.08558353378677996,0,0,0,0,normal,0,normal
2024-03-03 09:00:00,21.4,35,1010.7,0,normal,0,0.08354216816925408,0,0,0,0,normal,0,normal
2024-03-03 10:00:00,19.2,31,1011.0,0,normal,0,0.0847269860027437,0,0,0,0,normal,0,normal
2024-03-03 11:00:00,18.5,31,1011.1,0,normal,0,0.07975259481674457,0,0,0,0,normal,0,normal
2024-03-03 12:00:00,20.6,35,1008.3,0,normal,0,0.05369711979900166,0,0,0,0,normal,0,normal
2024-03-03 13:00:00,13.4,56,1011.5,0,normal,0,0.015007248432895248,0,0,0,0,normal,0,normal
2024-03-03 14:00:00,11.8,61,1012.6,0,normal,0,0.0491264321257166,0,0,0,0,normal,0,normal
2024-03-03 15:00:00,11.2,61,1013.4,0,normal,0,0.07679856633486065,0,0,0,0,normal,0,normal
2024-03-03 16:00:00,10.9,60,1014.1,0,normal,0,0.06645112223068161,0,0,0,0,normal,0,normal
2024-03-03 17:00:00,9.0,72,1014.6,0,normal,0,0.053072562197883366,0,0,0,0,normal,0,normal
2024-03-03 18:00:00,8.2,72,1014.5,0,normal,0,0.0641344691033291,0,0,0,0,normal,0,normal
2024-03-03 19:00:00,8.3,69,1014.4,0,normal,0,0.06026819556628643,0,0,0,0,normal,0,normal
2024-03-03 20:00:00,10.0,59,1014.5,0,normal,0,0.03272581643931982,0,0,0,0,normal,0,normal
2024-03-03 21:00:00,9.5,61,1014.5,0,normal,0,0.05960988793415528,0,0,0,0,normal,0,normal
2024-03-03 22:00:00,7.6,69,1014.5,0,normal,0,0.04112777032861298,0,0,0,0,normal,0,normal
2024-03-03 23:00:00,7.2,72,1015.2,0,normal,0,0.04251989155441849,0,0,0,0,normal,0,normal
2024-03-04 00:00:00,6.6,76,1015.7,0,normal,0,0.04592711372259378,0,0,0,0,normal,0,normal
2024-03-04 01:00:00,4.9,88,1016.2,0,normal,0,0.023418430603485862,0,0,0,0,normal,0,normal
2024-03-04 02:00:00,5.8,85,1016.8,0,normal,0,0.06112811533323381,0,0,0,0,normal,0,normal
2024-03-04 03:00:00,12.8,75,1017.1,0,normal,0,0.03463667326453185,0,0,0,0,normal,0,normal
2024-03-04 04:00:00,12.8,69,1017.7,0,normal,0,0.07391136450474661,0,0,0,0,normal,0,normal
2024-03-04 05:00:00,15.7,54,1018.1,0,normal,0,0.07539729402816464,0,0,0,0,normal,0,normal
2024-03-04 06:00:00,18.6,46,1019.2,0,normal,0,0.06975018562425561,0,0,0,0,normal,0,normal
2024-03-04 07:00:00,18.1,35,1018.7,0,normal,0,0.06973077826704371,0,0,0,0,normal,0,normal
2024-03-04 08:00:00,18.6,34,1018.4,0,normal,0,0.07111008544459047,0,0,0,0,normal,0,normal
2024-03-04 09:00:00,20.2,36,1017.8,0,normal,0,0.07520456545226528,0,0,0,0,normal,0,normal
2024-03-04 10:00:00,18.3,36,1017.3,0,normal,0,0.07651832648801271,0,0,0,0,normal,0,normal
2024-03-04 11:00:00,17.7,39,1017.0,0,normal,0,0.07772481284006433,0,0,0,0,normal,0,normal
2024-03-04 12:00:00,18.2,40,1017.0,0,normal,0,0.08164945008908947,0,0,0,0,normal,0,normal
2024-03-04 13:00:00,14.0,53,1017.6,0,normal,0,0.058244399858815576,0,0,0,0,normal,0,normal
2024-03-04 14:00:00,12.3,58,1018.0,0,normal,0,0.06426476472945475,0,0,0,0,normal,0,normal
2024-03-04 15:00:00,11.0,64,1018.8,0,normal,0,0.06598349820815547,0,0,0,0,normal,0,normal
2024-03-04 16:00:00,10.0,69,1019.1,0,normal,0,0.05698441940619331,0,0,0,0,normal,0,normal
2024-03-04 17:00:00,9.5,72,1019.5,0,normal,0,0.05546670796878417,0,0,0,0,normal,0,normal
2024-03-04 18:00:00,8.9,73,1019.7,0,normal,0,0.054447156977580236,0,0,0,0,normal,0,normal
2024-03-04 19:00:00,8.7,74,1019.3,0,normal,0,0.05345244025416518,0,0,0,0,normal,0,normal
2024-03-04 20:00:00,8.3,75,1019.2,0,normal,0,0.05638560551903621,0,0,0,0,normal,0,normal
2024-03-04 21:00:00,7.7,79,1018.9,0,normal,0,0.05855077119049956,0,0,0,0,normal,0,normal
2024-03-04 22:00:00,7.1,82,1018.1,0,normal,0,0.056932321605995206,0,0,0,0,normal,0,normal
2024-03-04 23:00:00,6.9,83,1018.0,0,normal,0,0.061938615249038986,0,0,0,0,normal,0,normal
2024-03-05 00:00:00,6.2,80,1018.5,0,normal,0,0.05053097401076817,0,0,0,0,normal,0,normal
2024-03-05 01:00:00,-12.083281039302442,80,1018.7,1,temp_drop,1,-0.09137590356291325,0,0,0,0,normal,1,isolation_forest_anomaly
2024-03-05 02:00:00,6.2,79,1019.2,0,normal,1,-0.09788677002302093,0,0,0,0,normal,1,isolation_forest_anomaly
2024-03-05 03:00:00,12.8,71,1019.1,0,normal,1,-0.03510670180323738,0,0,0,0,normal,1,isolation_forest_anomaly
2024-03-05 04:00:00,11.5,66,1020.5,0,normal,0,0.047113430390299305,0,0,0,0,normal,0,normal
2024-03-05 05:00:00,13.7,62,1020.4,0,normal,0,0.060346985276516385,0,0,0,0,normal,0,normal
2024-03-05 06:00:00,-5.469243775021386,47,1019.7,1,temp_drop,1,-0.11315628436906822,0,0,0,0,normal,1,isolation_forest_anomaly
2024-03-05 07:00:00,17.6,48,1019.0,0,normal,1,-0.12474296205528479,0,0,0,0,normal,1,isolation_forest_anomaly
2024-03-05 08:00:00,18.4,43,1017.6,0,normal,1,-0.014560052443207017,0,0,0,0,normal,1,isolation_forest_anomaly
2024-03-05 09:00:00,18.6,46,1017.5,0,normal,0,0.08896605099763177,0,0,0,0,normal,0,normal
2024-03-05 10:00:00,18.7,39,1016.0,0,normal,0,0.07148161901686922,0,0,0,0,normal,0,normal
2024-03-05 11:00:00,18.2,41,1015.4,0,normal,0,0.08664287528983894,0,0,0,0,normal,0,normal
2024-03-05 12:00:00,16.6,54,1016.3,0,normal,0,0.07895196615877231,0,0,0,0,normal,0,normal
2024-03-05 13:00:00,15.3,49,1015.4,0,normal,0,0.08025554347202979,0,0,0,0,normal,0,normal
2024-03-05 14:00:00,13.9,51,1015.8,0,normal,0,0.0780191131502671,0,0,0,0,normal,0,normal
2024-03-05 15:00:00,12.7,55,1017.0,0,normal,0,0.06823067611212819,0,0,0,0,normal,0,normal
2024-03-05 16:00:00,12.1,60,1017.2,0,normal,0,0.07038838472570708,0,0,0,0,normal,0,normal
2024-03-05 17:00:00,11.4,63,1017.3,0,normal,0,0.07841557672967775,0,0,0,0,normal,0,normal
2024-03-05 18:00:00,10.3,66,1017.4,0,normal,0,0.0666201290371558,0,0,0,0,normal,0,normal
2024-03-05 19:00:00,10.2,65,1017.2,0,normal,0,0.06438772725383729,0,0,0,0,normal,0,normal
2024-03-05 20:00:00,7.5,71,1016.3,0,normal,0,0.03340770113052832,0,0,0,0,normal,0,normal
2024-03-05 21:00:00,7.1,72,1015.5,0,normal,0,0.0466548095190103,0,0,0,0,normal,0,normal
2024-03-05 22:00:00,6.4,76,1015.3,0,normal,0,0.05756617495037586,0,0,0,0,normal,0,normal
2024-03-05 23:00:00,5.4,83,1015.4,0,normal,0,0.034966175470893035,0,0,0,0,normal,0,normal
2024-03-06 00:00:00,5.1,84,1015.5,0,normal,0,0.05002864213351077,0,0,0,0,normal,0,normal
2024-03-06 01:00:00,4.9,85,1015.7,0,normal,0,0.056292788352635126,0,0,0,0,normal,0,normal
2024-03-06 02:00:00,6.5,78,1016.1,0,normal,0,0.05354832453177649,0,0,0,0,normal,0,normal
2024-03-06 03:00:00,13.2,66,1016.9,0,normal,0,0.03427139770363008,0,0,0,0,normal,0,normal
2024-03-06 04:00:00,13.4,61,1017.6,0,normal,0,0.06988653564940889,0,0,0,0,normal,0,normal
2024-03-06 05:00:00,16.3,50,1017.5,0,normal,0,0.07897401562805989,0,0,0,0,normal,0,normal
2024-03-06 06:00:00,19.4,45,1019.1,0,normal,0,0.057565418792112855,0,0,0,0,normal,0,normal
2024-03-06 07:00:00,19.5,36,1016.4,0,normal,0,0.053174585979555156,0,0,0,0,normal,0,normal
2024-03-06 08:00:00,20.1,34,1015.3,0,normal,0,0.07767910302597536,0,0,0,0,normal,0,normal
2024-03-06 09:00:00,21.6,30,1014.1,0,normal,0,0.08804677258290322,0,0,0,0,normal,0,normal
2024-03-06 10:00:00,20.6,33,1013.3,0,normal,0,0.09036613504018592,0,0,0,0,normal,0,normal
2024-03-06 11:00:00,20.0,35,1012.7,0,normal,0,0.09237033219305585,0,0,0,0,normal,0,normal
2024-03-06 12:00:00,20.8,40,1013.0,0,normal,0,0.09462560829980882,0,0,0,0,normal,0,normal
2024-03-06 13:00:00,14.1,60,1013.1,0,normal,0,0.04991550593470545,0,0,0,0,normal,0,normal
2024-03-06 14:00:00,13.0,64,1013.8,0,normal,0,0.08401272013039418,0,0,0,0,normal,0,normal
2024-03-06 15:00:00,13.2,63,1014.3,0,normal,0,0.08817803442168698,0,0,0,0,normal,0,normal
2024-03-06 16:00:00,13.0,64,1015.0,0,normal,0,0.08234310637810444,0,0,0,0,normal,0,normal
2024-03-06 17:00:00,13.2,63,1015.4,0,normal,0,0.0801016537182278,0,0,0,0,normal,0,normal
2024-03-06 18:00:00,12.2,66,1015.4,0,normal,0,0.08058429919686283,0,0,0,0,normal,0,normal
2024-03-06 19:00:00,12.3,65,1015.2,0,normal,0,0.08100859750114098,0,0,0,0,normal,0,normal
2024-03-06 20:00:00,9.8,78,1014.8,0,normal,0,0.05370216835610769,0,0,0,0,normal,0,normal
2024-03-06 21:00:00,9.6,78,1014.2,0,normal,0,0.07117121536821558,0,0,0,0,normal,0,normal
2024-03-06 22:00:00,10.5,73,1013.8,0,normal,0,0.07010830997777029,0,0,0,0,normal,0,normal
2024-03-06 23:00:00,10.2,74,1013.6,0,normal,0,0.07931194711684952,0,0,0,0,normal,0,normal
2024-03-07 00:00:00,9.1,79,1013.9,0,normal,0,0.07001718795949308,0,0,0,0,normal,0,normal
2024-03-07 01:00:00,9.5,76,1014.9,0,normal,0,0.07495787550348992,0,0,0,0,normal,0,normal
2024-03-07 02:00:00,10.3,75,1015.4,0,normal,0,0.08488808278700954,0,0,0,0,normal,0,normal
2024-03-07 03:00:00,13.8,75,1016.6,0,normal,0,0.0734045307979056,0,0,0,0,normal,0,normal
2024-03-07 04:00:00,14.0,70,1017.0,0,normal,0,0.08971986856559033,0,0,0,0,normal,0,normal
2024-03-07 05:00:00,16.9,60,1016.9,0,normal,0,0.08915344146786125,0,0,0,0,normal,0,normal
2024-03-07 06:00:00,21.4,47,1016.4,0,normal,0,0.08114226527214746,0,0,0,0,normal,0,normal
2024-03-07 07:00:00,20.8,40,1016.0,0,normal,0,0.10003731294793533,0,0,0,0,normal,0,normal
2024-03-07 08:00:00,21.6,39,1015.2,0,normal,0,0.10044613665064805,0,0,0,0,normal,0,normal
2024-03-07 09:00:00,24.0,36,1014.6,0,normal,0,0.09693890150543233,0,0,0,0,normal,0,normal
2024-03-07 10:00:00,21.8,39,1013.9,0,normal,0,0.10288493795965264,0,0,0,0,normal,0,normal
2024-03-07 11:00:00,21.3,40,1014.1,0,normal,0,0.10003044438686332,0,0,0,0,normal,0,normal
2024-03-07 12:00:00,22.4,62,1041.3,0,normal,1,-0.15287259411958343,0,0,0,0,normal,1,isolation_forest_anomaly
2024-03-07 13:00:00,16.6,59,1014.9,0,normal,1,-0.17441786162693684,0,0,0,0,normal,1,isolation_forest_anomaly
2024-03-07 14:00:00,15.2,64,1015.6,0,normal,1,-0.03574498362411482,0,0,0,0,normal,1,isolation_forest_anomaly
2024-03-07 15:00:00,13.7,70,1016.4,0,normal,0,0.09520298649122122,0,0,0,0,normal,0,normal
2024-03-07 16:00:00,12.5,75,1016.7,0,normal,0,0.09267416488834379,0,0,0,0,normal,0,normal
2024-03-07 17:00:00,11.7,77,1016.7,0,normal,0,0.09186683351499636,0,0,0,0,normal,0,normal
2024-03-07 18:00:00,13.4,67,1016.7,0,normal,0,0.05054729610113795,0,0,0,0,normal,0,normal
2024-03-07 19:00:00,12.3,74,1016.5,0,normal,0,0.08560532108672392,0,0,0,0,normal,0,normal
2024-03-07 20:00:00,11.7,77,1016.3,0,normal,0,0.0926273315228403,0,0,0,0,normal,0,normal
